"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Syrian Arab Republic","SYR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3405856","3532566","3647902","3792601","3877130","3960162","4123765","4290162","4461015","4674812","4896897","4976896","5054818","5128188","5219893","5311993","5534966","5802048","6055584","5949301","6062430","6271527","6204575","5774621","5248580","4964984","4945545","5038927","5266974","5660503","5809803","6142683",
"Turks and Caicos Islands","TCA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2223940","2310131","2419463","2446150","2455647","2561573","2664804","2718929","2779997","2852191","2921974","2986668","3062641","3174453","3316925","3435988","3529912","3619004","3718249","3822861","3919342","4027675","4141163","4263127","4390285","4491794","4596624","4721101","4853852","5023672","5025748","5246099",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","834297341","847019577","860867338","873125134","888311439","902860399","918471914","933651952","949858293","964658265","980064549","992555592","1003483281","1015269367","1026881461","1037314402","1046878431","1057652779","1063220981","1067112699","1071109476","1084997868","1093029979","1097744344","1105659452","1112495979","1117111101","1119702250","1125567427","1131175525","1122046992","1128215983",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194903518","197018181","198655161","196138876","195715877","195318697","194158748","193050164","192964595","197706149","197499380","196817425","197149060","196494494","196768202","197692047","198015973","200058630","201772382","202773428","204277367","205974275","206744779","207794842","209198924","210336221","211297171","212349029","212800557","212324199","207997781","207876285",
"Togo","TGO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1259800","1301006","1342903","1337836","1346545","1411951","1469531","1522180","1572322","1623206","1673012","1722930","1771123","1820348","1871900","1924277","1984761","2048799","2111884","2174179","2233079","2293322","2354368","2416773","2481143","2547296","2615450","2685319","2756614","2828931","2880435","2965417",
"Thailand","THA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29001413","29732971","30418992","31085186","31715645","32441917","33148802","33854887","33973095","33937026","34800733","35667411","36214888","36730285","37474638","38143753","38276334","39112785","39500137","39613757","39447286","40871916","41198445","40085031","40209227","40201741","39942542","39798925","40229450","39952396","40206904","40213210",
"Tajikistan","TJK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1362132","1388900","1403204","1404865","1417684","1442009","1471992","1501758","1529632","1560054","1602713","1657209","1713395","1770026","1839067","1870313","1897472","1917675","1934448","1972474","2024059","2074923","2125189","2177412","2230857","2285909","2343422","2367419","2393286","2421342","2452551","2500071",
"Turkmenistan","TKM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1108499","1152014","1219858","1258627","1341171","1401119","1420333","1483539","1502866","1503838","1533168","1567316","1613106","1649788","1682715","1697738","1716754","1735537","1747724","1777314","1799570","1811331","1829083","1847666","1865523","1887894","1909727","1930243","1950918","1971965","1978489","1997597",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163855565","168375926","173713385","179275954","184467780","189763975","192613865","199444538","204741331","209102936","213569889","218520489","223073855","228449973","235159950","241193339","246376277","249990033","254298000","259694725","262313416","265532457","270315229","274646635","278181521","282468050","286514715","290868605","295262358","299410567","279071956","294316604",
"Timor-Leste","TLS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300890","304104","306590","309069","311674","314524","317419","321416","326517","337736","340782","344366","351953","359025","366928","376775","389238","399486","409649","420050","430438","441550","453171","466454","480193","493286","505198","519216","532952","546104","554951","569668",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60404261","62423689","64303823","66188318","68140106","69719188","71451534","73687128","75931496","79250047","81349913","83273634","84697674","87472315","90445516","93424966","95862353","98165201","98991652","101530053","104013751","104213436","106454227","108691375","109692114","111644492","114061422","115084880","116198987","117441043","115196583","117942509",
"Tonga","TON","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32704","33470","34207","34939","35681","35501","35336","35370","35545","35659","35702","35670","35564","35403","35217","35015","34810","34654","34526","34359","34193","33994","33668","33266","32834","32417","32063","31755","31485","31622","31613","31967",
"South Asia (IDA & IBRD)","TSA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402773344","412507329","422282795","432476216","443469330","453086793","464457113","476050762","487590945","499032341","510623872","524277087","537992323","551773330","565591364","578864049","584245201","589370739","594149632","599465643","604918214","608655839","612635308","619631582","625205432","632619988","638220559","646800036","652131031","665406402","637590913","655896424",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196630323","202175216","207732924","213262360","218988454","225230423","231669199","238059807","244779735","251772315","258995220","266553181","274418193","282513098","290814438","299239043","307424609","315637722","323841487","331561826","339512790","348639862","355544342","363098277","373161033","384581800","395928426","407637344","419603778","432225350","434621184","451240715",
"Trinidad and Tobago","TTO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484522","492257","502715","510437","528137","545135","557669","570876","584169","591320","604964","610493","623433","639823","663384","679324","688945","690780","697349","694170","679616","674603","693119","694768","707968","696897","693991","698437","713159","722266","693384","702940",
"Tunisia","TUN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2528904","2611056","2686244","2775760","2862078","2946813","3030225","3115089","3170401","3225286","3279579","3332508","3382758","3428609","3468620","3502286","3572996","3648430","3729377","3810664","3892730","3974997","4077364","4084374","4103893","4121291","4162572","4178516","4204837","4240771","4198131","4226277",
"Turkiye","TUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19764606","20423991","20579200","19657575","21126842","21438138","21777880","21780014","22359923","22791604","22057291","22466618","22818052","22701682","22213391","22722966","22701823","23120324","23860350","24758044","25813719","26962929","27572517","28737694","29598166","30767622","31865186","32879110","33440312","33612480","31643710","32554211",
"Tuvalu","TUV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12167060","12537832","12913366","13370023","13924165","14415807","14762289","15126702","15561437","16007355","16485865","16955480","17496683","18051900","18621844","19204745","19802584","20225225","20635598","21001337","21393289","21865045","22376520","22926545","23506979","24330431","25229948","26158951","27094716","28039372","28760379","29862778",
"Uganda","UGA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6291657","6492431","6706126","6926204","7137229","7273738","7415858","7594789","7793558","8041854","8289243","8537792","8810531","9100783","9377842","9660213","9960401","10281641","10622845","10979618","11353046","11740671","12143029","12547318","12996225","13501365","14092215","14749368","15403604","16078050","16117897","16994563",
"Ukraine","UKR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24258092","24266155","24290601","24263315","24127628","23945404","23756164","23576849","23443163","23327582","23194536","23063576","22949980","22824066","22682114","22529199","22365499","22455477","22353776","22246256","22140770","22037072","21940939","21834998","21670713","21563197","21453122","21345004","21244133","21148251","20585937","20462793",
"Upper middle income","UMC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","967701781","982499149","997807954","1009368889","1023413106","1038474955","1051611410","1068890814","1084819945","1103835344","1118962934","1131865238","1147095498","1160944436","1175395628","1190017653","1200529507","1208656293","1215184882","1220457765","1222067401","1235130815","1244536990","1251883515","1260950213","1271493497","1278993909","1284894482","1290958886","1297653768","1268739328","1286362550",
"Uruguay","URY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325802","1345579","1359928","1347025","1393814","1429263","1465534","1483567","1501566","1480666","1498137","1539514","1504842","1487819","1502864","1509310","1578246","1633168","1646995","1675615","1674178","1730444","1720216","1720501","1757881","1742337","1742862","1738336","1735162","1734106","1676268","1702310",
"United States","USA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128169174","129080399","131310187","132663711","134995704","136871058","138936644","141413111","142942713","144742618","146531241","147682741","148778973","149525686","150643963","152495137","154628913","156056092","157676050","157775145","157776423","157716022","158198095","158410595","158896212","159767193","161534731","162997809","164225689","165974557","164458652","164796725",
"Uzbekistan","UZB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7991211","8199611","8589155","8867421","9173417","9417991","9651874","9851418","10057074","10225288","10456492","10686450","10924853","11153641","11328090","11513032","11699612","11870352","12054016","12248734","12604486","12937083","13086182","13220863","13355652","13480670","13620577","13776465","13912734","14055171","13855628","14093526",
"St. Vincent and the Grenadines","VCT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43804","44324","45108","45797","46289","46987","47499","48037","48557","49003","49372","49705","50152","50587","50874","51102","51486","51795","52089","52258","52323","52398","52460","52475","52484","52527","52532","52552","52665","52657","51567","51738",
"Venezuela, RB","VEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7820775","8147866","8438698","8657628","8840357","9118367","9337900","9660999","9894201","10017662","10305685","10590961","10651266","10726200","11274535","11695705","12062613","12233922","12453087","12638870","12831301","13014061","13131114","13630481","13623801","13599564","13499592","13066969","12248909","10911942","10303923","10244756",
"British Virgin Islands","VGB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47526","47683","48435","51859","48819","46424","45018","45727","46238","46019","47375","49183","48572","47764","49641","50974","51951","53080","53413","53796","52410","53113","52212","49222","48483","50327","49737","50059","46231","43532","42973","42219",
"Vietnam","VNM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31668975","32509702","33341323","34197218","35066202","35960151","36895986","37199017","37949911","38878581","39197848","40501911","41125859","41724856","42252513","43725099","45207162","46689586","48035092","49365083","50409726","51233474","51880303","53110638","53761704","54503885","54678039","54999073","55246119","55758177","55851008","56202805",
"Vanuatu","VUT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58192","59610","61086","62648","64057","65731","67453","69201","71055","73158","75415","78244","81225","83979","86795","89613","92362","95253","98115","101100","103835","106239","108594","110962","113334","115849","118407","121109","123972","126942","128900","132730",
"World","WLD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2322184070","2364869426","2407624788","2443548471","2487209709","2528242942","2570583497","2617505610","2663533090","2714052391","2759473411","2802472541","2846097209","2891893930","2939963225","2989135918","3027777597","3066600128","3098765558","3127621175","3154391060","3188482053","3219457830","3249915197","3283266080","3320511508","3355841442","3390281482","3424839821","3467592547","3401253959","3462581495",
"Samoa","WSM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44472","44867","45318","45731","46352","46621","46827","47215","47535","47842","47988","48056","48218","48435","48627","48867","49330","49744","50321","51117","51722","52201","52986","53634","54241","54665","54979","55570","56291","56856","57260","58397",
"Kosovo","XKX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3005316","3115061","3226817","3357214","3487660","3622201","3752376","3886383","4028219","4177194","4268830","4362577","4457741","4554305","4652841","4763397","4889961","5021971","5153277","5282392","5407470","5522940","5630460","5733676","5832366","6079853","6304325","6527255","6746586","6969191","7101626","7298663",
"South Africa","ZAF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14417438","14692723","14888800","15082598","15314596","15581237","15873953","16204177","16559813","16911327","17261317","17630133","18003069","18367603","18713156","19033160","19340541","19643837","19944181","19599116","19289765","19556367","19973138","20468028","20891740","21878157","22112476","22392953","22556993","22876128","21181686","22397601",
"Zambia","ZMB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3140947","3224087","3305198","3385699","3467395","3549867","3636497","3732083","3832498","3937847","4056368","4198123","4347305","4500412","4661402","4833520","4976503","5127598","5285634","5446740","5606932","5760019","5911349","6127919","6355282","6590581","6833729","7084520","7343228","7611604","7822109","8113422",
"Zimbabwe","ZWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4383203","4550134","4695919","4781046","4846459","4962582","5122039","5286514","5447853","5587329","5681921","5736818","5777783","5817042","5839112","5842201","5872586","5912352","5935423","5969129","6014197","6075285","6234698","6435183","6655017","6836271","7024925","7214627","7403981","7591946","7693983","7915768",
