"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Germany","DEU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7799987792969","81.1999969482422","80.5100021362305","80.6500015258789","80.4499969482422","79.5999984741211","","79.8600006103516","79.5100021362305","79.2399978637695","78.8600006103516","78.9499969482422","78.5800018310547","78.4300003051758","74.6699981689453","74.0699996948242","73.5400009155273","73.6800003051758","73.629997253418","74.5899963378906","74.379997253418","74.2300033569336","73.9199981689453","73.620002746582","74.0400009155273","73.8399963378906","73.75","74.4000015258789","72.6100006103516","72.8499984741211",
"Djibouti","DJI","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7799987792969","","","","",
"Dominica","DMA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2900009155273","87.2200012207031","86.5","86.4100036621094","85.3899993896484","85.1600036621094","85.1399993896484","84.3300018310547","85.4499969482422","84.5199966430664","84.0800018310547","83.629997253418","83.870002746582","83.7900009155273","81.0400009155273","81.6100006103516","80.0100021362305","78.8499984741211","78.379997253418","78.9899978637695","78.7600021362305","77.9599990844727","77.0599975585938","77.1999969482422","76.8000030517578","76.9000015258789","76.8300018310547","77.1999969482422","76.9499969482422","76.8099975585938",
"Dominican Republic","DOM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7099990844727","82.9599990844727","83.9000015258789","84.379997253418","83.0800018310547","82.8300018310547","82.6100006103516","80.5500030517578","81.879997253418","79.0400009155273","81.8099975585938","81.5599975585938","83.4899978637695","82.2799987792969","79.4000015258789","84.2399978637695","84.4599990844727","84.3000030517578","83.5199966430664","83.7600021362305","80.0800018310547","81.379997253418",
"Algeria","DZA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1699981689453","","","","",
"East Asia & Pacific (excluding high income)","EAP","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7157493711284","","","","","70.580572901687","","70.9429645123792","","","","","","67.9439962998789","68.9794996003061","","",
"East Asia & Pacific","EAS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0174670657202","71.8190518649699","72.2979737081915","73.2168434694011","73.531441230024","73.8897741329431","71.7898030719119","71.7878678344879","71.0936795648112","70.0175666422629","70.2723562192414",
"Europe & Central Asia","ECS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8827370329559","","79.0204585200937","78.5567214991596","78.2781095123606","76.1612571212637","76.4055872397658","76.3356893674201","76.4097698384421","76.4966647026015","76.6246335529538","76.7240850659533","75.8804115957894","75.8941139434332","75.7771358657239","73.8538772835758","74.4658758286989",
"Ecuador","ECU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1500015258789","80.3199996948242","","83.5","83.2600021362305","84.2099990844727","85.2399978637695","83.25","83.5599975585938","80.6399993896484","79.6100006103516","79.5599975585938","79.8899993896484","79.2799987792969","78.4300003051758","80.4100036621094","80.7399978637695","80.6500015258789","79.379997253418","78.3199996948242","","76.9199981689453",
"Egypt, Arab Rep.","EGY","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2300033569336","76.4499969482422","77.4400024414063","77.2200012207031","77.0100021362305","76.8399963378906","75.0599975585938","75.8300018310547","77.6399993896484","75.7900009155273","70.0999984741211","","62.8199996948242","",
